Customer Details,,,,,,,,,,,,
,,,,,,,,,,,,
CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
21432,MRS.,MELANIE,WARD,11-17-2006,M,F,melanie38@adventure-works.com,"$100,000",3,Bachelors,Mgmnt,Y
21433,MR.,GERALD,MARTINEZ,7-26-2006,M,M,gerald3@adventure-works.com,"$110,000",3,Bachelors,Mgmnt,Y
21434,MRS.,ISABELLA,SMITH,9-21-2006,S,F,isabella57@adventure-works.com,"$130,000",1,Graduate Degree,Mgmnt,N
21435,MR.,CONNOR,ALEXANDER,04-03-2006,S,M,connor13@adventure-works.com,"$150,000",0,Bachelors,Mgmnt,N
21436,MRS.,BRANDI,SERRANO,10-17-2003,S,F,brandi16@adventure-works.com,"$70,000",1,Bachelors,Professional,Y
21437,MRS.,WHITNEY,SARA,8-27-2003,S,F,whitney9@adventure-works.com,"$70,000",1,Bachelors,Professional,N
21438,MR.,EDWARD,PRICE,04-06-2003,S,M,edward49@adventure-works.com,"$70,000",1,Bachelors,Professional,N
21439,MR.,THOMAS,CLARK,01-08-2003,S,M,thomas59@adventure-works.com,"$70,000",1,Bachelors,Professional,Y
21440,MR.,IAN,MORGAN,02-04-2003,S,M,ian80@adventure-works.com,"$70,000",1,Bachelors,Professional,N
21441,MR.,EDWARD,NELSON,08-04-1983,M,M,edward11@adventure-works.com,"$50,000",4,Bachelors,Mgmnt,Y
21442,MRS.,SAVANNAH,COOK,05-12-1983,S,F,savannah19@adventure-works.com,"$50,000",4,Bachelors,Mgmnt,Y
21443,MRS.,ZOE,MORGAN,4-30-1983,M,F,zoe21@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,Y
21444,MR.,BLAKE,LOPEZ,12-13-1983,M,M,blake29@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,Y
21445,MRS.,MADELINE,EVANS,03-06-1984,M,F,madeline0@adventure-works.com,"$60,000",3,Graduate Degree,Mgmnt,Y
21446,MR.,JEREMY,BARNES,10-05-1984,M,M,jeremy24@adventure-works.com,"$60,000",3,Graduate Degree,Mgmnt,N
21447,MR.,ANTHONY,HARRIS,2-16-1984,M,M,anthony21@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,Y
21448,MRS.,JENNA,NELSON,3-24-1984,M,F,jenna9@adventure-works.com,"$80,000",5,Bachelors,Mgmnt,N
21449,MR.,DEVON,RAHEEM,01-12-1984,M,M,devon15@adventure-works.com,"$80,000",5,Bachelors,Mgmnt,Y
21450,MR.,NATHAN,BRYANT,1-27-1985,M,M,nathan14@adventure-works.com,"$40,000",4,High School,Professional,N
21451,MRS.,JOCELYN,ROSS,10-18-1985,M,F,jocelyn4@adventure-works.com,"$40,000",4,High School,Professional,Y
21452,MR.,SETH,BAILEY,05-11-1985,M,M,seth87@adventure-works.com,"$40,000",4,High School,Professional,Y
21453,MR.,WAYNE,DENG,02-10-1985,M,M,wayne2@adventure-works.com,"$70,000",4,Bachelors,Mgmnt,Y
21454,MR.,ALVIN,GOLDSTEIN,1-27-1985,M,M,alvin40@adventure-works.com,"$70,000",4,Bachelors,Mgmnt,Y
21455,MR.,SAMUEL,SHAN,12-08-1986,M,M,samuel28@adventure-works.com,"$40,000",4,High School,Professional,N
21456,MR.,DALTON,GONZALES,2-16-1986,M,M,dalton63@adventure-works.com,"$40,000",4,High School,Professional,N
21457,MR.,JAMIE,SERRANO,9-14-1986,M,M,jamie38@adventure-works.com,"$40,000",5,High School,Professional,N
21458,MR.,CARSON,PRICE,05-02-1986,M,M,carson0@adventure-works.com,"$40,000",5,High School,Professional,N
21459,MR.,LUIS,ALEXANDER,9-14-1986,M,M,luis18@adventure-works.com,"$70,000",4,Bachelors,Mgmnt,N
21460,MR.,JACK,CARTER,7-28-1986,M,M,jack46@adventure-works.com,"$70,000",4,Bachelors,Mgmnt,Y
21461,MRS.,ELIZABETH,SIMMONS,5-23-1986,M,F,elizabeth44@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,Y
21462,MRS.,KATELYN,NELSON,8-23-1986,S,F,katelyn32@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,N
21463,MR.,LOGAN,ROBERTS,10-15-1986,M,M,logan30@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,Y
21464,MR.,MIGUEL,GRIFFIN,3-30-1986,M,M,miguel67@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,Y
21465,MR.,AUSTIN,SHAN,4-21-1987,M,M,austin28@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,Y
21466,MR.,AUSTIN,JONES,2-26-1987,M,M,austin42@adventure-works.com,"$70,000",5,Bachelors,Mgmnt,N
21467,MR.,DAVID,HARRIS,7-24-1987,M,M,david72@adventure-works.com,"$60,000",4,Bachelors,Mgmnt,Y
21468,MR.,ETHAN,YANG,8-17-1987,M,M,ethan23@adventure-works.com,"$60,000",4,Bachelors,Mgmnt,Y
21469,MRS.,CAITLIN,BELL,9-16-1988,S,F,caitlin11@adventure-works.com,"$70,000",2,Partial College,Professional,N
21470,MRS.,STEPHANIE,JENKINS,03-05-1988,S,F,stephanie34@adventure-works.com,"$70,000",2,Partial College,Professional,N
21471,MR.,MARCUS,CARTER,4-20-1988,M,M,marcus38@adventure-works.com,"$70,000",2,Partial College,Professional,Y
21472,MR.,PATRICK,WARD,11-08-1988,M,M,patrick17@adventure-works.com,"$70,000",2,Partial College,Professional,Y
21473,MRS.,STACY,RUBIO,10-01-1989,M,F,stacy21@adventure-works.com,"$40,000",2,High School,Professional,Y
21474,MR.,LUCAS,GRAY,10-12-1989,M,M,lucas78@adventure-works.com,"$60,000",2,Partial College,Professional,Y
21475,MRS.,CASSIDY,ALEXANDER,08-10-1989,M,F,cassidy20@adventure-works.com,"$60,000",2,Bachelors,Mgmnt,Y
21476,MR.,HUNTER,JENKINS,9-29-1989,M,M,hunter3@adventure-works.com,"$60,000",2,Bachelors,Mgmnt,N
21477,MRS.,KATELYN,WATSON,5-31-1989,M,F,katelyn7@adventure-works.com,"$60,000",2,Bachelors,Mgmnt,Y
21478,MRS.,ABIGAIL,REED,07-04-1989,M,F,abigail6@adventure-works.com,"$60,000",2,Bachelors,Mgmnt,Y
21479,MR.,NOAH,FOSTER,1-23-1989,M,M,noah13@adventure-works.com,"$60,000",2,Bachelors,Mgmnt,Y
21480,MR.,ALFREDO,MARTIN,2-27-1990,M,M,alfredo1@adventure-works.com,"$40,000",2,High School,Professional,N
21481,MR.,JOSE,DIAZ,4-29-1990,M,M,jose16@adventure-works.com,"$60,000",2,Partial College,Professional,Y
21482,MRS.,HALEY,FLORES,9-28-1990,S,F,haley31@adventure-works.com,"$60,000",2,Partial College,Professional,N
21483,MRS.,MICHELLE,BAILEY,06-06-1990,M,F,michelle16@adventure-works.com,"$60,000",2,Partial College,Professional,Y
21484,MRS.,ABIGAIL,COLEMAN,4-16-1990,M,F,abigail31@adventure-works.com,"$60,000",2,Partial College,Professional,Y
21485,MR.,BRANDON,CLARK,02-05-1990,M,M,brandon49@adventure-works.com,"$60,000",2,Partial College,Professional,N
21486,MRS.,SUZANNE,GAO,8-24-1990,S,F,suzanne16@adventure-works.com,"$60,000",2,Bachelors,Mgmnt,Y
21487,MRS.,JACQUELINE,RAMIREZ,03-01-1990,S,F,jacqueline31@adventure-works.com,"$70,000",4,Partial College,Professional,Y
21488,MRS.,MADISON,HENDERSON,9-22-1990,M,F,madison40@adventure-works.com,"$70,000",4,Partial College,Professional,N
21489,MR.,NEIL,GUTIERREZ,08-10-1991,M,M,neil10@adventure-works.com,"$40,000",2,Partial High School,Skilled Manual,N
21490,MR.,COLE,WARD,10-27-1991,M,M,cole5@adventure-works.com,"$40,000",2,Partial High School,Skilled Manual,Y
21491,MR.,JOSEPH,LEWIS,04-02-1991,M,M,joseph28@adventure-works.com,"$60,000",2,Partial College,Professional,Y
21492,MR.,ROBERT,JAI,10-13-1991,S,M,robert43@adventure-works.com,"$60,000",2,Partial College,Professional,Y
21493,MR.,CARSON,COLEMAN,12-10-1991,S,M,carson4@adventure-works.com,"$80,000",3,Bachelors,Mgmnt,Y
21494,MRS.,KAYLA,GONZALES,8-29-1992,S,F,kayla41@adventure-works.com,"$60,000",2,High School,Professional,Y
21495,MR.,JAMES,HUGHES,7-22-1992,M,M,james27@adventure-works.com,"$60,000",2,High School,Professional,Y
21496,MRS.,NICHOLE,RAI,10-31-1992,M,F,nichole17@adventure-works.com,"$60,000",2,Partial College,Professional,Y
21498,MR.,CAMERON,WILSON,4-25-1992,M,M,cameron47@adventure-works.com,"$60,000",2,Partial College,Professional,Y
21499,MRS.,BAILEY,RAMIREZ,10-13-1992,M,F,bailey5@adventure-works.com,"$70,000",4,Partial College,Professional,Y
21500,MR.,DEVIN,LONG,02-06-1993,M,M,devin48@adventure-works.com,"$70,000",2,Partial High School,Skilled Manual,Y
21501,MR.,DEB,FOSTER,1-23-1993,S,M,deb9@adventure-works.com,"$70,000",2,Partial High School,Skilled Manual,Y
21502,MRS.,MORGAN,CLARK,11-15-1993,S,F,morgan40@adventure-works.com,"$60,000",2,High School,Professional,Y
21503,MRS.,MELANIE,LONG,6-16-1993,M,F,melanie25@adventure-works.com,"$60,000",2,High School,Professional,Y
21504,MRS.,CHLOE,TORRES,04-10-1993,M,F,chloe59@adventure-works.com,"$60,000",2,High School,Professional,Y
21505,MR.,RONALD,GONZALEZ,04-10-1998,S,M,ronald21@adventure-works.com,"$110,000",2,Partial College,Professional,Y
21506,MR.,RANDALL,GUTIERREZ,10-13-1998,M,M,randall12@adventure-works.com,"$130,000",3,Partial College,Professional,Y
21507,MR.,HUNTER,SMITH,01-05-1998,M,M,hunter59@adventure-works.com,"$150,000",1,Partial College,Professional,N
21508,MRS.,SUZANNE,LI,3-15-1997,M,F,suzanne4@adventure-works.com,"$120,000",3,High School,Professional,Y
21509,MRS.,MICHELE,LOPEZ,11-10-1996,M,F,michele30@adventure-works.com,"$130,000",3,Partial College,Professional,Y
21510,MRS.,CAROL,PERRY,12-10-1995,M,F,carol20@adventure-works.com,"$80,000",3,Partial College,Professional,N
21511,MR.,RICHARD,SANDERS,1-27-1995,M,M,richard83@adventure-works.com,"$80,000",4,Partial College,Professional,Y
21512,MRS.,EMMA,RUSSELL,11-13-1995,M,F,emma65@adventure-works.com,"$80,000",4,Partial College,Professional,N
21513,MRS.,STACEY,XU,4-16-1985,M,F,stacey13@adventure-works.com,"$70,000",5,High School,Professional,Y
21514,MRS.,KRYSTAL,ZHU,03-01-1985,M,F,krystal14@adventure-works.com,"$110,000",3,Bachelors,Mgmnt,Y
21516,MR.,LARRY,SERRANO,04-02-1985,M,M,larry19@adventure-works.com,"$130,000",3,Bachelors,Mgmnt,Y
21517,MR.,GERALD,SUBRAM,10-07-1985,M,M,gerald43@adventure-works.com,"$170,000",3,Graduate Degree,Mgmnt,Y
21518,MR.,RUBEN,MADAN,11-08-1986,M,M,ruben8@adventure-works.com,"$70,000",5,High School,Professional,Y
21519,MR.,FRANKLIN,BECKER,3-29-1986,S,M,franklin37@adventure-works.com,"$100,000",2,Bachelors,Mgmnt,Y
21520,MR.,SETH,BAKER,07-07-1986,M,M,seth34@adventure-works.com,"$110,000",3,Bachelors,Mgmnt,Y
21521,MRS.,JOANNA,ROMERO,1-29-1987,S,F,joanna8@adventure-works.com,"$80,000",5,Partial College,Professional,N
21522,MRS.,MORGAN,BRYANT,07-01-1987,S,F,morgan87@adventure-works.com,"$90,000",5,Partial College,Professional,N
21523,MR.,TIMOTHY,GREEN,8-15-1987,M,M,timothy40@adventure-works.com,"$120,000",4,Bachelors,Mgmnt,Y
21524,MRS.,FAITH,WOOD,02-01-1994,S,F,faith2@adventure-works.com,"$80,000",4,Partial College,Professional,Y
21525,MRS.,VICTORIA,HOWARD,08-03-1994,M,F,victoria38@adventure-works.com,"$80,000",4,Partial College,Professional,Y
21526,MR.,JONATHON,MUNOZ,10-28-1994,S,M,jonathon4@adventure-works.com,"$80,000",4,Partial College,Professional,Y
21527,MR.,SERGIO,PATEL,09-11-1995,S,M,sergio3@adventure-works.com,"$90,000",4,High School,Professional,Y
21528,MR.,JAY,MORENO,4-26-1995,M,M,jay35@adventure-works.com,"$130,000",3,Partial College,Professional,Y
21529,MRS.,KRISTI,MARTINEZ,2-22-1994,S,F,kristi35@adventure-works.com,"$100,000",3,Bachelors,Mgmnt,Y
21530,MRS.,TONI,RAMAN,1-24-1994,M,F,toni12@adventure-works.com,"$100,000",3,Bachelors,Mgmnt,N
21531,MRS.,KARI,VANCE,1-31-1994,M,F,kari5@adventure-works.com,"$100,000",3,Bachelors,Mgmnt,Y
21532,MRS.,SIERRA,TURNER,3-15-1994,M,F,sierra4@adventure-works.com,"$120,000",2,Bachelors,Mgmnt,N
21533,MR.,GILBERT,TANG,6-14-1994,M,M,gilbert25@adventure-works.com,"$130,000",0,Partial College,Professional,Y
21534,MR.,WARREN,RAI,4-16-1993,S,M,warren7@adventure-works.com,"$130,000",4,High School,Professional,N
21535,MR.,ALFREDO,SANDBERG,7-16-1992,S,M,alfredo21@adventure-works.com,"$80,000",4,High School,Professional,Y
21536,MR.,BILLY,RUBIO,02-09-1992,M,M,billy21@adventure-works.com,"$90,000",4,High School,Professional,Y
21537,MRS.,GLORIA,NAVARRO,5-28-1992,M,F,gloria10@adventure-works.com,"$90,000",4,High School,Professional,N
21538,MRS.,TARA,LUO,3-31-1991,M,F,tara6@adventure-works.com,"$80,000",5,High School,Mgmnt,Y
21539,MR.,PHILLIP,RAMAN,3-16-1991,M,M,phillip13@adventure-works.com,"$100,000",3,Partial College,Mgmnt,Y
21540,MR.,ROSS,RUBIO,02-07-1991,S,M,ross39@adventure-works.com,"$150,000",4,Bachelors,Mgmnt,N
21541,,DAISY,GUTIERREZ,3-16-1991,M,NA,daisy7@adventure-works.com,"$160,000",2,Partial College,Mgmnt,N
21542,MRS.,PATRICIA,VANCE,5-14-1990,M,F,patricia9@adventure-works.com,"$70,000",5,Partial High School,Skilled Manual,N
21543,MRS.,NAOMI,ROMERO,1-23-1990,M,F,naomi9@adventure-works.com,"$80,000",5,High School,Mgmnt,Y
21544,MR.,GARY,MORENO,4-16-1990,M,M,gary17@adventure-works.com,"$150,000",4,High School,Mgmnt,Y
21545,MS.,MICHELE,SCHMIDT,10-03-1990,M,F,michele25@adventure-works.com,"$170,000",0,High School,Mgmnt,Y
21546,MR.,CORY,GARCIA,5-15-1989,M,M,cory13@adventure-works.com,"$90,000",4,Partial High School,Skilled Manual,Y
21547,MR.,BRAD,RAJE,05-03-1989,S,M,brad14@adventure-works.com,"$120,000",4,High School,Mgmnt,Y
21548,MRS.,CHRISTY,CHANDER,8-23-1989,M,F,christy33@adventure-works.com,"$130,000",5,High School,Mgmnt,Y
21549,MR.,JEROME,RUIZ,03-12-1988,S,M,jerome2@adventure-works.com,"$100,000",3,High School,Mgmnt,Y
21550,MRS.,KARA,DENG,8-15-1988,M,F,kara2@adventure-works.com,"$100,000",3,High School,Mgmnt,N
21551,MR.,ELIJAH,BUTLER,08-09-2016,S,M,elijah18@adventure-works.com,"$60,000",0,Bachelors,Professional,N
21552,MR.,FRANCIS,ALVAREZ,11-08-2016,M,M,francis2@adventure-works.com,"$80,000",0,Bachelors,Professional,N
21553,MR.,ALLEN,SURI,10-06-2016,M,M,allen0@adventure-works.com,"$90,000",0,Bachelors,Professional,Y
21554,MS.,MOLLY,RANA,7-14-2014,S,F,molly11@adventure-works.com,"$80,000",0,Bachelors,Professional,N
21555,MR.,JARROD,MADAN,2-27-2015,S,M,jarrod7@adventure-works.com,"$90,000",0,Bachelors,Professional,Y
21556,MS.,GLORIA,SERRANO,5-17-2015,S,F,gloria17@adventure-works.com,"$90,000",0,Bachelors,Professional,N
21557,MS.,KATE,LAL,04-06-2015,S,F,kate7@adventure-works.com,"$110,000",0,Partial College,Mgmnt,Y
21558,MS.,NICOLE,COLEMAN,12-14-2014,S,F,nicole54@adventure-works.com,"$100,000",0,High School,Mgmnt,Y
21559,MR.,PEDRO,MALHOTRA,3-28-2014,M,M,pedro5@adventure-works.com,"$100,000",0,High School,Mgmnt,N
21560,MR.,KRISTOPHER,LOPEZ,09-02-2014,M,M,kristopher15@adventure-works.com,"$120,000",0,Partial High School,Professional,Y
21561,MR.,ALBERT,NAVARRO,05-10-2013,S,M,albert12@adventure-works.com,"$90,000",0,Bachelors,Professional,N
21562,MR.,DREW,JAI,10-09-2013,S,M,drew12@adventure-works.com,"$100,000",0,High School,Mgmnt,Y
21563,MS.,CARLA,MEHTA,12-14-2012,S,F,carla16@adventure-works.com,"$80,000",0,Bachelors,Professional,Y
21564,MS.,ERICA,LIU,7-21-2012,S,F,erica3@adventure-works.com,"$80,000",0,Bachelors,Professional,Y
21565,MS.,SHEENA,SHAN,11-01-2013,M,F,sheena8@adventure-works.com,"$110,000",0,High School,Mgmnt,Y
21566,MR.,JERMAINE,GARCIA,01-04-2013,M,M,jermaine13@adventure-works.com,"$110,000",0,High School,Mgmnt,Y
21567,MS.,CANDACE,SANCHEZ,07-02-2012,M,F,candace18@adventure-works.com,"$100,000",0,High School,Mgmnt,N
21568,MS.,JACQUELYN,HERNANDEZ,11-10-2012,M,F,jacquelyn4@adventure-works.com,"$100,000",0,High School,Mgmnt,Y
21569,MR.,BRENDAN,RAI,09-04-2011,S,M,brendan15@adventure-works.com,"$90,000",0,Bachelors,Professional,Y
21570,MR.,BARRY,KOVÁR,6-22-2011,M,M,barry4@adventure-works.com,"$100,000",0,High School,Mgmnt,Y
21571,MR.,DARRYL,YANG,4-15-2011,M,M,darryl5@adventure-works.com,"$110,000",0,High School,Mgmnt,Y
21572,MR.,RANDALL,RAMOS,4-16-2012,M,M,randall19@adventure-works.com,"$130,000",0,Bachelors,Mgmnt,Y
21573,MR.,JIMMY,MUNOZ,7-24-2010,S,M,jimmy10@adventure-works.com,"$130,000",0,Bachelors,Mgmnt,Y
21574,MR.,FERNANDO,LEWIS,07-08-2005,M,M,fernando19@adventure-works.com,"$100,000",5,Partial College,Professional,Y
21575,MR.,JUSTIN,FOSTER,08-05-1997,M,M,justin13@adventure-works.com,"$80,000",3,Partial College,Professional,N
21576,MR.,BENJAMIN,GONZALES,10-02-1997,M,M,benjamin18@adventure-works.com,"$80,000",3,Partial College,Professional,N
21577,MRS.,TIFFANY,MA,03-01-1975,M,F,tiffany16@adventure-works.com,"$50,000",2,Graduate Degree,Mgmnt,Y
21578,MR.,JORDAN,GREEN,04-11-1975,M,M,jordan68@adventure-works.com,"$60,000",2,Graduate Degree,Mgmnt,Y
21579,MR.,WYATT,JACKSON,10-25-1975,M,M,wyatt12@adventure-works.com,"$60,000",2,Graduate Degree,Mgmnt,Y
21580,MRS.,MARIAH,WARD,12-17-2004,S,F,mariah37@adventure-works.com,"$80,000",4,Partial College,Professional,Y
21581,MRS.,RACHEL,RUSSELL,07-03-2004,M,F,rachel68@adventure-works.com,"$80,000",4,Partial College,Professional,Y
21582,MRS.,AMBER,ROBERTS,03-03-2013,M,F,amber3@adventure-works.com,"$50,000",1,Graduate Degree,Skilled Manual,Y
21583,MRS.,JACLYN,LAL,3-26-2013,M,F,jaclyn32@adventure-works.com,"$50,000",1,Bachelors,Skilled Manual,Y
21584,MR.,GAVIN,BRYANT,1-23-2013,M,M,gavin16@adventure-works.com,"$50,000",1,Bachelors,Skilled Manual,Y
21585,MRS.,TRINITY,GRAY,06-08-2013,M,F,trinity5@adventure-works.com,"$50,000",1,Bachelors,Skilled Manual,Y
21586,MRS.,STEPHANIE,FOSTER,6-26-2013,M,F,stephanie43@adventure-works.com,"$60,000",1,Graduate Degree,Skilled Manual,Y
21587,MRS.,JENNA,ROBERTS,5-18-2013,M,F,jenna3@adventure-works.com,"$60,000",1,Graduate Degree,Skilled Manual,Y
21588,MR.,THEODORE,MARTIN,1-23-2013,M,M,theodore0@adventure-works.com,"$60,000",1,Graduate Degree,Skilled Manual,Y
21589,MRS.,VANESSA,COLEMAN,03-05-2011,M,F,vanessa6@adventure-works.com,"$50,000",1,Bachelors,Skilled Manual,Y
21590,MRS.,TAYLOR,GONZALES,10-28-2011,M,F,taylor41@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
21591,MR.,CLAYTON,GOEL,9-16-2011,M,M,clayton37@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
21592,MRS.,CHRISTINA,REED,03-11-2011,M,F,christina19@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
21593,MR.,MARCUS,ROBERTS,10-22-2010,S,M,marcus41@adventure-works.com,"$50,000",2,Bachelors,Skilled Manual,N
21594,MRS.,BRIANNA,MOORE,02-10-2010,M,F,brianna6@adventure-works.com,"$50,000",2,Bachelors,Skilled Manual,Y
21595,MR.,JUAN,WARD,10-12-2012,M,M,juan22@adventure-works.com,"$60,000",1,Graduate Degree,Professional,Y
21596,MR.,LUKE,WRIGHT,7-23-2012,M,M,luke50@adventure-works.com,"$60,000",1,Graduate Degree,Professional,Y
21597,MR.,JOSE,JONES,1-24-2012,M,M,jose59@adventure-works.com,"$70,000",3,Graduate Degree,Professional,Y
21598,MRS.,CHLOE,PEREZ,10-04-2010,M,F,chloe9@adventure-works.com,"$60,000",1,Graduate Degree,Professional,Y
21599,MRS.,SARA,LOPEZ,12-02-2010,M,F,sara48@adventure-works.com,"$60,000",1,Graduate Degree,Professional,Y
21600,MRS.,ALEXA,BELL,5-17-2009,M,F,alexa12@adventure-works.com,"$70,000",2,Bachelors,Skilled Manual,Y
21601,,JACQUELINE,BELL,02-09-2009,M,NA,jacqueline38@adventure-works.com,"$70,000",2,Bachelors,Skilled Manual,Y
21602,MR.,MANUEL,MALHOTRA,12-15-2009,M,M,manuel3@adventure-works.com,"$70,000",2,Bachelors,Skilled Manual,Y
21603,MR.,SETH,BARNES,06-10-2009,M,M,seth51@adventure-works.com,"$70,000",2,Bachelors,Skilled Manual,Y
21604,MS.,MELANIE,HOWARD,05-07-2008,S,F,melanie37@adventure-works.com,"$40,000",0,Bachelors,Professional,N
21605,MRS.,BRITTNEY,YE,2-15-2011,M,F,brittney8@adventure-works.com,"$60,000",2,Graduate Degree,Professional,Y
21606,MR.,CONNOR,ROBERTS,04-01-2011,M,M,connor33@adventure-works.com,"$60,000",2,Graduate Degree,Professional,Y
21607,MR.,BRYCE,TORRES,04-02-2011,M,M,bryce4@adventure-works.com,"$60,000",2,Graduate Degree,Professional,Y
21608,MR.,DAVID,GRIFFIN,11-26-2011,M,M,david54@adventure-works.com,"$70,000",3,Graduate Degree,Professional,Y
21609,MRS.,TABITHA,BLANCO,6-28-2011,S,F,tabitha36@adventure-works.com,"$70,000",4,Graduate Degree,Professional,Y
21610,MR.,CALEB,EDWARDS,02-10-2011,M,M,caleb30@adventure-works.com,"$70,000",4,Graduate Degree,Professional,Y
21611,MR.,ETHAN,WILSON,03-08-2011,M,M,ethan40@adventure-works.com,"$80,000",2,Graduate Degree,Professional,Y
21612,MR.,SPENCER,FOSTER,6-13-2008,S,M,spencer18@adventure-works.com,"$40,000",0,Bachelors,Professional,N
21613,MR.,CALEB,POWELL,04-07-2008,S,M,caleb5@adventure-works.com,"$50,000",2,Bachelors,Skilled Manual,N
21614,MR.,WILLIAM,THOMAS,08-06-2008,M,M,william26@adventure-works.com,"$50,000",2,Bachelors,Skilled Manual,Y
21615,MRS.,GRACE,TORRES,05-08-2008,S,F,grace39@adventure-works.com,"$50,000",2,Bachelors,Skilled Manual,N
21616,MR.,CARSON,WOOD,10-27-2007,M,M,carson1@adventure-works.com,"$60,000",0,Graduate Degree,Professional,Y
21617,MS.,JENNIFER,MILLER,2-17-2007,S,F,jennifer34@adventure-works.com,"$60,000",0,Graduate Degree,Professional,N
21618,MR.,ELIJAH,CARTER,08-10-2007,M,M,elijah38@adventure-works.com,"$70,000",4,Graduate Degree,Professional,Y
21619,MRS.,ANGELA,PATTERSON,04-09-2007,S,F,angela13@adventure-works.com,"$70,000",4,Graduate Degree,Professional,Y
21620,MRS.,MARIAH,BROOKS,7-27-2010,M,F,mariah1@adventure-works.com,"$60,000",2,Graduate Degree,Professional,Y
21622,MR.,ETHAN,WINSTON,05-08-2010,M,M,ethan21@adventure-works.com,"$60,000",2,Graduate Degree,Professional,Y
21623,MR.,CONNOR,DIAZ,5-13-2010,M,M,connor16@adventure-works.com,"$70,000",5,Graduate Degree,Professional,Y
21624,MRS.,FAITH,PRICE,01-07-2010,S,F,faith1@adventure-works.com,"$70,000",5,Graduate Degree,Professional,Y
21625,MRS.,JENNIFER,HALL,8-17-2010,M,F,jennifer51@adventure-works.com,"$70,000",5,Graduate Degree,Professional,Y
21627,MRS.,BAILEY,ROBERTS,03-06-2010,M,F,bailey25@adventure-works.com,"$70,000",5,Graduate Degree,Professional,Y
21628,MS.,KELLI,XU,08-11-2006,S,F,kelli28@adventure-works.com,"$40,000",0,Bachelors,Professional,N
21629,MR.,THOMAS,THOMAS,08-06-2006,S,M,thomas72@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,N
21630,MRS.,FAITH,JENKINS,2-27-2006,M,F,faith6@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
21631,MR.,MARTIN,SANCHEZ,04-09-2006,M,M,martin4@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
21632,MRS.,JACLYN,LIANG,8-27-2006,M,F,jaclyn18@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
21633,MR.,CAMERON,ZHANG,07-07-2006,M,M,cameron19@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
21634,MRS.,ARIANNA,COOK,5-15-2006,M,F,arianna43@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
21635,MR.,CHRISTIAN,LEWIS,03-10-2006,M,M,christian40@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
21636,MRS.,KATHERINE,RIVERA,10-09-2006,M,F,katherine11@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
21637,MR.,RICHARD,LEWIS,04-10-2005,S,M,richard15@adventure-works.com,"$40,000",0,Bachelors,Professional,N
21639,MR.,ANTHONY,WILSON,3-16-2005,M,M,anthony16@adventure-works.com,"$60,000",4,Bachelors,Skilled Manual,Y
21640,MR.,CHARLES,COOPER,3-28-2005,M,M,charles57@adventure-works.com,"$60,000",5,Bachelors,Skilled Manual,N
21641,MRS.,KAYLEE,PEREZ,8-13-2005,M,F,kaylee34@adventure-works.com,"$60,000",4,Bachelors,Skilled Manual,Y
21642,MRS.,ALEXANDRA,RODRIGUEZ,5-24-2005,M,F,alexandra84@adventure-works.com,"$60,000",4,Bachelors,Skilled Manual,Y
21643,MR.,WYATT,DIAZ,08-05-2005,M,M,wyatt50@adventure-works.com,"$60,000",4,Bachelors,Skilled Manual,Y
